Customer_ID,Full_Name,Gender,Age,Email,Phone,City,State,Country,Zip_Code,Join_Date,Customer_Segment,Preferred_Channel,Payment_Preference,Churn_Risk_Score,ARPU
CUST000974,Amy Adams,Female,55,christy21@example.net,(499)234-7403,East Pamela,Michigan,USA,10868,2025-01-26,Small Business,Web,Card,35.1,17.87
CUST000975,Michael Perez,Other,60,tammyjefferson@example.com,196.623.4387,Tiffanyton,Alaska,USA,71772,2022-11-20,Residential,Call Center,Wallet,8.3,34.61
CUST000976,Alexa King,Female,58,wrightdanielle@example.com,7922893146,South April,Nebraska,USA,68669,2025-04-10,Residential,Retail,ACH,46.1,39.47
CUST000977,Stanley Delacruz,Other,51,kaufmansharon@example.com,227-872-9137x824,New Donaldberg,West Virginia,USA,99058,2025-08-17,Residential,Call Center,Bank Transfer,48.4,45.98
CUST000978,Aaron Anderson,Other,33,erik71@example.net,592-252-7338x869,Dorothyside,Maine,USA,91646,2023-11-26,Small Business,Call Center,Bank Transfer,64.5,45.73
CUST000979,Kyle Finley,Female,28,christopherlee@example.net,873-700-0491x50890,Annhaven,Illinois,USA,74055,2025-08-06,Small Business,Web,Wallet,44.0,67.98
CUST000980,Heather Davis,Female,76,vanessa20@example.net,+1-845-560-2468x841,Lake Adrianafurt,South Carolina,USA,31869,2025-05-04,Small Business,Retail,Card,49.8,65.19
CUST000981,John Moore,Male,50,danieljerry@example.org,(055)772-4193x8640,New Mario,Michigan,USA,30815,2024-10-02,Residential,App,ACH,42.4,44.69
CUST000982,Sarah Young,Male,19,aarontodd@example.org,001-408-635-2697,Brianland,Wyoming,USA,29784,2024-07-23,Residential,App,Bank Transfer,47.6,33.9
CUST000983,Kathleen Morgan,Male,34,justin50@example.net,+1-291-896-5594,New Ryanburgh,Kentucky,USA,97867,2023-12-19,Residential,Web,Bank Transfer,37.8,5.0
CUST000984,Glen Walton,Other,18,scarroll@example.net,+1-951-427-6663x39697,East Larry,Hawaii,USA,35499,2021-04-12,Residential,Retail,Card,40.8,58.38
CUST000985,Sydney Serrano,Other,35,deannarichardson@example.com,3272207135,Lake Brittany,Alaska,USA,90439,2020-10-31,Small Business,Web,Card,34.7,75.49
CUST000986,Judith Collins,Male,26,breannasmith@example.org,001-957-193-0692x74339,South Susan,Nebraska,USA,99316,2020-02-13,Small Business,Call Center,Wallet,44.2,43.71
CUST000987,Jennifer Meyer,Male,78,usmith@example.org,+1-695-774-4451,New Connie,South Dakota,USA,25316,2023-06-27,Enterprise,Call Center,Bank Transfer,43.8,23.67
CUST000988,Ann Hamilton,Female,55,mark53@example.net,270-164-8722x69763,North Codyshire,Indiana,USA,89957,2023-05-03,Residential,App,Wallet,8.1,76.02
CUST000989,Matthew Smith,Female,22,kevinreed@example.com,429-239-8746x57977,West Dianaside,Alaska,USA,02766,2023-06-10,Residential,Web,Wallet,33.3,46.06
CUST000990,Angela Adams,Female,44,patricia90@example.net,+1-222-479-5043,East Jefferychester,Michigan,USA,69919,2025-05-07,Small Business,Call Center,Wallet,36.4,24.75
CUST000991,Cynthia King,Female,50,egarcia@example.com,+1-740-446-9266,West Mark,Pennsylvania,USA,73946,2023-12-03,Enterprise,App,Card,47.1,59.84
CUST000992,Richard Cunningham,Female,18,uellison@example.net,001-606-582-1055x3668,Nathanport,New Hampshire,USA,87354,2022-12-11,Residential,Call Center,Bank Transfer,33.9,56.9
CUST000993,Nicholas Robinson,Other,46,johnrussell@example.org,(974)261-1513x042,Josephbury,Texas,USA,73375,2024-12-22,Small Business,Retail,Wallet,0.0,52.55
CUST000994,Megan Thompson,Female,45,gardnerhannah@example.org,118.437.0066x760,West Deborahbury,Nebraska,USA,52004,2023-09-11,Residential,Call Center,Wallet,41.7,32.12
CUST000995,Richard Wells,Female,57,charleskirby@example.net,815-999-0341,North Troymouth,Utah,USA,42511,2023-06-13,Small Business,Web,ACH,33.5,50.61
CUST000996,Matthew Nelson,Other,21,michaelmartinez@example.net,+1-769-929-6442x62865,East Ashleystad,Vermont,USA,86897,2022-09-04,Residential,Call Center,Bank Transfer,36.4,89.77
CUST000997,April Smith,Male,52,angelamason@example.net,001-234-384-5149x474,Port Donald,Alabama,USA,89142,2025-02-07,Residential,Retail,ACH,53.3,42.98
CUST000998,Mark Nguyen,Male,73,jramirez@example.net,896-138-2572x591,Elizabethfort,Massachusetts,USA,41854,2022-03-11,Enterprise,Web,Card,8.0,64.25
CUST000999,Maurice Foster,Male,49,umills@example.org,001-587-228-8865,Reillystad,New Hampshire,USA,77755,2025-07-05,Residential,Call Center,Bank Transfer,25.4,72.64
CUST001000,Mary Brewer,Male,27,nicolenewton@example.net,975.572.1439x328,Donfort,Kentucky,USA,56473,2021-09-18,Residential,Retail,Wallet,47.4,41.81
